,CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Age Group
3947,531478,FEMALE,Barbara Hofmann,Wyhl,BW,Baden-Wrttemberg,79369,Germany,Europe,1992-06-26,32,30-40
3948,531777,MALE,Jan Weissmuller,Oschatz,SN,Freistaat Sachsen,04752,Germany,Europe,1986-02-24,38,30-40
3949,532138,MALE,Benjamin Oster,Allmersbach,BW,Baden-Wrttemberg,71573,Germany,Europe,1959-08-05,65,60+
3950,532184,FEMALE,Stefanie Bach,Winden,RP,Rheinland-Pfalz,76872,Germany,Europe,1964-12-07,60,60+
3951,532320,MALE,Felix Busch,Meien,SN,Freistaat Sachsen,01651,Germany,Europe,1972-06-01,52,50-60
3952,532533,FEMALE,Katja Gloeckner,Armstorf,NI,Niedersachsen,21769,Germany,Europe,1944-07-17,80,60+
3953,532673,MALE,Benjamin Ackermann,Grobreitenbach,TH,Freistaat Thringen,98699,Germany,Europe,1962-11-28,62,60+
3954,532684,MALE,Niklas Neustadt,Rmhild,TH,Freistaat Thringen,98628,Germany,Europe,1985-01-27,39,30-40
3955,532701,FEMALE,Sara Theiss,Wickenrodt,RP,Rheinland-Pfalz,55758,Germany,Europe,1973-03-12,51,50-60
3956,532793,FEMALE,Michelle Holtzmann,Filsen,RP,Rheinland-Pfalz,56341,Germany,Europe,1953-05-23,71,60+
3957,533358,FEMALE,Angelika Koenig,Schnaittenbach,BY,Freistaat Bayern,92253,Germany,Europe,1996-12-09,28,18-30
3958,533499,MALE,Paul Kortig,Schwerin,MV,Mecklenburg-Vorpommern,19026,Germany,Europe,1971-03-08,53,50-60
3959,533705,MALE,Mathias Maur,Pliening,BY,Freistaat Bayern,85652,Germany,Europe,1946-06-10,78,60+
3960,533829,FEMALE,Franziska Wagner,Bremen Woltmershausen,HB,Freie Hansestadt Bremen,28197,Germany,Europe,1975-09-07,49,40-50
3961,533957,MALE,Michael Mahler,Konstanz Litzelstetten,BW,Baden-Wrttemberg,78464,Germany,Europe,1961-11-15,63,60+
3962,534048,MALE,Dennis Kuester,Dockweiler,RP,Rheinland-Pfalz,54552,Germany,Europe,1964-01-30,60,60+
3963,534614,MALE,Dominik Wolf,Badenheim,RP,Rheinland-Pfalz,55576,Germany,Europe,1982-06-23,42,40-50
3964,534775,MALE,Martin Baer,Aichwald,BW,Baden-Wrttemberg,73773,Germany,Europe,1962-08-20,62,60+
3965,534885,MALE,Sven Busch,Eckelsheim,RP,Rheinland-Pfalz,55599,Germany,Europe,1976-07-19,48,40-50
3966,535128,MALE,Dirk Gerste,Haselbach,BY,Freistaat Bayern,94354,Germany,Europe,1985-09-11,39,30-40
3967,535159,FEMALE,Martina Berg,Berlin Hellersdorf,BE,Berlin,12627,Germany,Europe,1997-12-14,26,18-30
3968,535180,FEMALE,Karin Schroeder,Helgoland,SH,Schleswig-Holstein,27484,Germany,Europe,1959-09-01,65,60+
3969,535186,MALE,Marco Wirth,Hambrcken,BW,Baden-Wrttemberg,76707,Germany,Europe,1941-11-11,83,60+
3970,535336,MALE,Florian Cole,Remscheid Nord,NW,Nordrhein-Westfalen,42853,Germany,Europe,1940-12-07,84,60+
3971,535359,MALE,Sebastian Kunze,Weinsheim,RP,Rheinland-Pfalz,55595,Germany,Europe,1999-09-21,25,18-30
3972,535370,FEMALE,Jennifer Schfer,Ulm Oststadt,BW,Baden-Wrttemberg,89081,Germany,Europe,1982-07-25,42,40-50
3973,535376,MALE,Martin Nacht,Bamberg,BY,Freistaat Bayern,96002,Germany,Europe,1936-07-23,88,60+
3974,535496,FEMALE,Stefanie Hartmann,Geltendorf,BY,Freistaat Bayern,82267,Germany,Europe,1982-12-05,42,40-50
3975,535607,MALE,Matthias Papst,Augsburg,BY,Freistaat Bayern,86001,Germany,Europe,1969-03-28,55,50-60
3976,535791,FEMALE,Christin Papst,Pforzheim Wrm,BW,Baden-Wrttemberg,75181,Germany,Europe,1938-12-09,86,60+
3977,536119,MALE,Jrg Loewe,Bonn,NW,Nordrhein-Westfalen,53123,Germany,Europe,1983-06-16,41,40-50
3978,536215,FEMALE,Nadine Baumgaertner,Helgoland,SH,Schleswig-Holstein,27494,Germany,Europe,1980-07-19,44,40-50
3979,536221,MALE,Phillipp Bieber,Husum,SH,Schleswig-Holstein,25803,Germany,Europe,1968-11-08,56,50-60
3980,536368,MALE,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,Europe,1989-08-02,35,30-40
3981,536409,FEMALE,Jana Engel,Mnchengladbach Waldhausen,NW,Nordrhein-Westfalen,41061,Germany,Europe,1960-10-19,64,60+
3982,536477,MALE,Stephan Kohl,Fssen,BY,Freistaat Bayern,87629,Germany,Europe,1987-03-30,37,30-40
3983,536845,FEMALE,Barbara Brger,Leipzig,SN,Freistaat Sachsen,04335,Germany,Europe,1968-09-04,56,50-60
3984,537045,MALE,Jrg Wirth,Ltzen,ST,Sachsen-Anhalt,06684,Germany,Europe,1945-04-23,79,60+
3985,537277,MALE,Mike Dresner,Vhringen,BY,Freistaat Bayern,89269,Germany,Europe,1983-09-30,41,40-50
3986,537509,FEMALE,Kathrin Gottschalk,Warburg,NW,Nordrhein-Westfalen,34414,Germany,Europe,1997-05-13,27,18-30
3987,537704,MALE,Martin Ackerman,Hamburg Rothenburgsort,HH,Hamburg,20539,Germany,Europe,1985-01-07,39,30-40
3988,537736,FEMALE,Sara Frei,Gardelegen,ST,Sachsen-Anhalt,39632,Germany,Europe,1942-12-05,82,60+
3989,537758,MALE,Dennis Nadel,Friedland,MV,Mecklenburg-Vorpommern,17095,Germany,Europe,1970-04-09,54,50-60
3990,537795,FEMALE,Nadine Rothschild,Schleching,BY,Freistaat Bayern,83259,Germany,Europe,1963-11-02,61,60+
3991,537947,MALE,Thorsten Mller,Ratingen Ost,NW,Nordrhein-Westfalen,40882,Germany,Europe,1966-05-06,58,50-60
3992,538047,MALE,Sven Schmidt,Aalen Wasseralfingen,BW,Baden-Wrttemberg,73433,Germany,Europe,2000-07-29,24,18-30
3993,538068,MALE,Jens Bar,Hamm,NW,Nordrhein-Westfalen,59071,Germany,Europe,1959-11-29,65,60+
3994,538152,MALE,Daniel Beyer,Reinbek,SH,Schleswig-Holstein,21451,Germany,Europe,1982-03-26,42,40-50
3995,538259,MALE,Patrick Lehmann,Saalfeld,TH,Freistaat Thringen,07312,Germany,Europe,2001-05-06,23,18-30
3996,538285,MALE,Eric Mayer,Hameln,NI,Niedersachsen,31789,Germany,Europe,1952-04-06,72,60+
3997,538326,FEMALE,Sara Wulf,Dettenhausen,BW,Baden-Wrttemberg,72135,Germany,Europe,1995-02-16,29,18-30
3998,538374,MALE,Lukas Eiffel,Konstanz Petershausen,BW,Baden-Wrttemberg,78464,Germany,Europe,1979-03-14,45,40-50
3999,538801,FEMALE,Christine Kluge,Stafurt,ST,Sachsen-Anhalt,39410,Germany,Europe,2000-10-25,24,18-30
4000,538843,MALE,Tobias Kastner,Herzogenaurach,BY,Freistaat Bayern,91065,Germany,Europe,1945-10-11,79,60+
4001,538941,MALE,Stephan Weissmuller,Biberach,BW,Baden-Wrttemberg,77781,Germany,Europe,1997-04-16,27,18-30
4002,539038,MALE,Andreas Eberhardt,Rech,RP,Rheinland-Pfalz,53506,Germany,Europe,1936-04-26,88,60+
4003,539097,FEMALE,Julia Bosch,Triebes,TH,Freistaat Thringen,07948,Germany,Europe,1954-07-22,70,60+
4004,539150,FEMALE,Barbara Rothschild,Schwanfeld,BY,Freistaat Bayern,97523,Germany,Europe,1998-04-29,26,18-30
4005,539161,MALE,Marco Kappel,Dornholz,TH,Freistaat Thringen,07927,Germany,Europe,1962-01-25,62,60+
4006,539203,MALE,Ulrich Faust,Dsseldorf Hubbelrath,NW,Nordrhein-Westfalen,40629,Germany,Europe,1949-01-20,75,60+
4007,539209,FEMALE,Christina Schultheiss,Nrnberg,BY,Freistaat Bayern,90461,Germany,Europe,1987-07-24,37,30-40
4008,539314,MALE,Ralph Unger,Sonderhof,BY,Freistaat Bayern,87782,Germany,Europe,1948-06-06,76,60+
4009,539665,MALE,Ralf Glockner,Stralsund,MV,Mecklenburg-Vorpommern,18401,Germany,Europe,1949-09-25,75,60+
4010,539789,FEMALE,Monika Oster,Wellheim,BY,Freistaat Bayern,91809,Germany,Europe,1975-04-14,49,40-50
4011,539920,MALE,Ralph Koenig,Schnau,BY,Freistaat Bayern,84337,Germany,Europe,1970-03-30,54,50-60
4012,540119,FEMALE,Ursula Klein,Stuttgart Obertrkheim,BW,Baden-Wrttemberg,70329,Germany,Europe,1962-07-08,62,60+
4013,540122,MALE,Mathias Schreiner,Dsseldorf Flehe,NW,Nordrhein-Westfalen,40221,Germany,Europe,1964-02-17,60,60+
4014,540237,MALE,Dennis Brandt,Attenhausen,RP,Rheinland-Pfalz,56370,Germany,Europe,1998-01-24,26,18-30
4015,540301,MALE,Thorsten Grunwald,Markdorf,BW,Baden-Wrttemberg,88677,Germany,Europe,1939-05-28,85,60+
4016,540397,FEMALE,Diana Eiffel,Otterberg,RP,Rheinland-Pfalz,67697,Germany,Europe,1969-03-29,55,50-60
4017,540539,FEMALE,Lisa Freitag,Lichtenstein,BW,Baden-Wrttemberg,72805,Germany,Europe,1994-08-10,30,30-40
4018,540542,MALE,Thomas Wagner,Schnwald,BY,Freistaat Bayern,95170,Germany,Europe,1947-02-13,77,60+
4019,540609,MALE,Philipp Luft,Schwaigen,BY,Freistaat Bayern,82445,Germany,Europe,1977-03-05,47,40-50
4020,540791,MALE,Frank Scherer,Gescher,NW,Nordrhein-Westfalen,48712,Germany,Europe,1941-03-09,83,60+
4021,541128,FEMALE,Sara Freeh,Breddenberg,NI,Niedersachsen,26897,Germany,Europe,1972-05-18,52,50-60
4022,541324,MALE,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,20457,Germany,Europe,1991-10-10,33,30-40
4023,541419,FEMALE,Mandy Peters,Hamburg Sankt Georg,HH,Hamburg,20095,Germany,Europe,1936-10-20,88,60+
4024,541442,MALE,Felix Koehler,Hohenkammer,BY,Freistaat Bayern,85411,Germany,Europe,1992-12-06,32,30-40
4025,541458,MALE,Lucas Freitag,Stuttgart Sd,BW,Baden-Wrttemberg,70199,Germany,Europe,1977-05-26,47,40-50
4026,541598,FEMALE,Julia Faber,Kranzberg,BY,Freistaat Bayern,85400,Germany,Europe,1973-06-02,51,50-60
4027,542020,FEMALE,Sabrina Mahler,Worms Horchheim,RP,Rheinland-Pfalz,67551,Germany,Europe,1939-11-12,85,60+
4028,542187,FEMALE,Simone Papst,Thannhausen,BY,Freistaat Bayern,86470,Germany,Europe,1941-11-05,83,60+
4029,542450,MALE,Tobias Hoch,Dessau,ST,Sachsen-Anhalt,06818,Germany,Europe,1955-06-25,69,60+
4030,542461,MALE,Lukas Schneider,Trippstadt,RP,Rheinland-Pfalz,67705,Germany,Europe,1982-10-15,42,40-50
4031,542475,MALE,Bernd Kuefer,Immenstadt,BY,Freistaat Bayern,87503,Germany,Europe,1935-05-16,89,60+
4032,542485,FEMALE,Petra Urner,Mnchen,BY,Freistaat Bayern,81218,Germany,Europe,1981-12-12,43,40-50
4033,542584,FEMALE,Kathrin Schroeder,Lichte,TH,Freistaat Thringen,98739,Germany,Europe,1966-04-03,58,50-60
4034,542632,FEMALE,Annett Hoch,Fischbachau,BY,Freistaat Bayern,83730,Germany,Europe,1990-03-24,34,30-40
4035,542637,MALE,Dirk Schneider,Ottweiler,TH,Freistaat Thringen,66564,Germany,Europe,1956-06-01,68,60+
4036,542678,FEMALE,Lea Werfel,Weidenbach,RP,Rheinland-Pfalz,54570,Germany,Europe,1987-05-15,37,30-40
4037,542773,MALE,Daniel Schrder,Schierling,BY,Freistaat Bayern,84069,Germany,Europe,1939-12-28,84,60+
4038,542913,FEMALE,Johanna Theiss,Bielefeld Brackwede,NW,Nordrhein-Westfalen,33647,Germany,Europe,1949-08-18,75,60+
4039,542943,FEMALE,Jessica Fenstermacher,Mnchen,BY,Freistaat Bayern,80082,Germany,Europe,1977-09-04,47,40-50
4040,543038,MALE,Torsten Fried,Natendorf,NI,Niedersachsen,29587,Germany,Europe,1973-06-22,51,50-60
4041,543261,FEMALE,Barbara Hertz,Hettenleidelheim,RP,Rheinland-Pfalz,67310,Germany,Europe,1974-02-09,50,50-60
4042,543610,FEMALE,Anja Baecker,Friedrichshafen Raderach,BW,Baden-Wrttemberg,88047,Germany,Europe,1971-02-09,53,50-60
4043,543672,MALE,David Austerlitz,Fridingen,BW,Baden-Wrttemberg,78567,Germany,Europe,1948-12-23,76,60+
4044,543834,MALE,Phillipp Gersten,Schulzendorf,BB,Brandenburg,15734,Germany,Europe,1989-02-02,35,30-40
4045,544035,MALE,Andreas Eichel,Berlin Prenzlauer Berg,BE,Berlin,10407,Germany,Europe,1992-03-07,32,30-40
4046,544047,FEMALE,Leonie Gruenewald,Coburg,BY,Freistaat Bayern,96411,Germany,Europe,1945-06-22,79,60+
4047,544127,FEMALE,Ulrike Schwab,Traunstein,BY,Freistaat Bayern,83262,Germany,Europe,1973-12-28,50,50-60
4048,544134,FEMALE,Michelle Abt,Elmshorn,SH,Schleswig-Holstein,25314,Germany,Europe,2000-07-29,24,18-30
4049,544176,FEMALE,Petra Hirsch,Halle,ST,Sachsen-Anhalt,06003,Germany,Europe,1977-10-19,47,40-50
4050,544315,MALE,Daniel Lang,Wangerooge,NI,Niedersachsen,26486,Germany,Europe,1979-05-04,45,40-50
4051,544347,MALE,Paul Grunewald,Eggenfelden,BY,Freistaat Bayern,84303,Germany,Europe,1964-10-02,60,60+
4052,544650,MALE,Florian Kuster,Niederhausen,RP,Rheinland-Pfalz,55585,Germany,Europe,1952-02-10,72,60+
4053,544656,FEMALE,Stefanie Gottlieb,Kempenich,RP,Rheinland-Pfalz,56746,Germany,Europe,1966-01-23,58,50-60
4054,544725,FEMALE,Monika Kohler,Rostock,MV,Mecklenburg-Vorpommern,18012,Germany,Europe,1945-02-24,79,60+
4055,544822,MALE,Maik Wulf,Dienethal,RP,Rheinland-Pfalz,56379,Germany,Europe,1961-01-10,63,60+
4056,544830,FEMALE,Karin Frankfurter,Remscheid Lttringhausen,NW,Nordrhein-Westfalen,42855,Germany,Europe,1950-12-14,74,60+
4057,544970,MALE,Sven Wirth,Seelen,RP,Rheinland-Pfalz,67744,Germany,Europe,1981-09-04,43,40-50
4058,545119,FEMALE,Lisa Naumann,Cham,BY,Freistaat Bayern,93403,Germany,Europe,1986-03-03,38,30-40
4059,545287,MALE,Ulrich Scholz,Wahnwegen,RP,Rheinland-Pfalz,66909,Germany,Europe,1980-07-07,44,40-50
4060,545414,MALE,Maik Adler,Rennertshofen,BY,Freistaat Bayern,86643,Germany,Europe,1974-02-24,50,50-60
4061,545671,MALE,Dirk Fink,Ettenstatt,BY,Freistaat Bayern,91796,Germany,Europe,1987-09-17,37,30-40
4062,545755,FEMALE,Barbara Freud,Schonungen,BY,Freistaat Bayern,97453,Germany,Europe,1967-01-30,57,50-60
4063,545764,FEMALE,Laura Muench,Laurenburg,RP,Rheinland-Pfalz,56379,Germany,Europe,1953-05-04,71,60+
4064,545914,MALE,Lucas Amsel,Ratingen Schwarzbach,NW,Nordrhein-Westfalen,40882,Germany,Europe,1954-05-27,70,60+
4065,545935,MALE,Thomas Nussbaum,Glckstadt,SH,Schleswig-Holstein,25343,Germany,Europe,1965-07-20,59,50-60
4066,546153,MALE,Tom Mauer,Offenau,BW,Baden-Wrttemberg,74254,Germany,Europe,1958-01-05,66,60+
4067,546334,FEMALE,Kristin Burger,Cottbus,BB,Brandenburg,03004,Germany,Europe,1962-10-12,62,60+
4068,546432,FEMALE,Anja Gloeckner,Kiel,SH,Schleswig-Holstein,24026,Germany,Europe,1982-04-29,42,40-50
4069,546471,FEMALE,Antje Rothstein,Neuweiler,BW,Baden-Wrttemberg,75389,Germany,Europe,1966-08-01,58,50-60
4070,546598,MALE,Matthias Dreher,Rowein,SN,Freistaat Sachsen,04738,Germany,Europe,1988-07-19,36,30-40
4071,547106,MALE,Maximilian Durr,Endlichhofen,RP,Rheinland-Pfalz,56355,Germany,Europe,1984-11-17,40,40-50
4072,547310,FEMALE,Mandy Dreher,Baden-Baden,BW,Baden-Wrttemberg,76534,Germany,Europe,1977-09-28,47,40-50
4073,547324,MALE,Stephan Krause,Loreleystadt Sankt Goarshausen,RP,Rheinland-Pfalz,56346,Germany,Europe,1987-02-22,37,30-40
4074,547514,MALE,Wolfgang Konig,Barsbttel,SH,Schleswig-Holstein,22885,Germany,Europe,1950-02-05,74,60+
4075,547701,MALE,Jrgen Bauer,Zeil,BY,Freistaat Bayern,97471,Germany,Europe,1979-11-01,45,40-50
4076,547714,FEMALE,Kathrin Thalberg,Norderstedt,SH,Schleswig-Holstein,22846,Germany,Europe,1969-12-07,55,50-60
4077,547989,FEMALE,Kristin Wexler,Hamburg Hamm-Nord,HH,Hamburg,22087,Germany,Europe,1940-06-14,84,60+
4078,548183,FEMALE,Klaudia Junker,Gottenheim,BW,Baden-Wrttemberg,79288,Germany,Europe,1936-11-18,88,60+
4079,548685,FEMALE,Diana Fischer,Ehr,RP,Rheinland-Pfalz,56357,Germany,Europe,1960-03-21,64,60+
4080,548775,MALE,Philipp Gottschalk,Stockelsdorf,SH,Schleswig-Holstein,23613,Germany,Europe,1973-11-19,51,50-60
4081,548802,FEMALE,Susanne Gerber,Heilenbach,RP,Rheinland-Pfalz,54636,Germany,Europe,1966-05-08,58,50-60
4082,548971,FEMALE,Annett Gerber,Berlin Wedding,BE,Berlin,13357,Germany,Europe,1950-03-12,74,60+
4083,549312,MALE,Andreas Biermann,Kommen,RP,Rheinland-Pfalz,54472,Germany,Europe,1936-03-18,88,60+
4084,549755,FEMALE,Anna Austerlitz,Rostock,MV,Mecklenburg-Vorpommern,18071,Germany,Europe,1994-12-30,29,18-30
4085,549766,FEMALE,Johanna Nacht,Schiffweiler,TH,Freistaat Thringen,66573,Germany,Europe,1939-01-16,85,60+
4086,549819,FEMALE,Johanna Hoover,Oberkotzau,BY,Freistaat Bayern,95140,Germany,Europe,1966-12-31,57,50-60
4087,549889,MALE,Paul Beich,Eibenstock,SN,Freistaat Sachsen,08305,Germany,Europe,1971-11-22,53,50-60
4088,549936,FEMALE,Nadine Osterhagen,Alesheim,BY,Freistaat Bayern,91793,Germany,Europe,1985-08-25,39,30-40
4089,549970,MALE,Paul Weissmuller,Biberach,BW,Baden-Wrttemberg,77781,Germany,Europe,1945-08-15,79,60+
4090,549983,MALE,Paul Ehrlichmann,Ermsleben,ST,Sachsen-Anhalt,06463,Germany,Europe,1981-09-06,43,40-50
4091,550082,MALE,Dennis Hahn,Wrthsee,BY,Freistaat Bayern,82237,Germany,Europe,1992-07-21,32,30-40
4092,550274,MALE,Marco Weisz,Sommerhausen,BY,Freistaat Bayern,97286,Germany,Europe,1991-09-01,33,30-40
4093,550432,FEMALE,Anke Goldschmidt,Karlsruhe Neureut,BW,Baden-Wrttemberg,76131,Germany,Europe,1985-02-26,39,30-40
4094,550501,FEMALE,Monika Schulz,Glinde,SH,Schleswig-Holstein,21505,Germany,Europe,1946-10-21,78,60+
4095,550515,MALE,Thorsten Decker,Bad Doberan,MV,Mecklenburg-Vorpommern,18202,Germany,Europe,1968-01-05,56,50-60
4096,550568,FEMALE,Claudia Adler,Ahlerstedt,NI,Niedersachsen,21702,Germany,Europe,1994-01-26,30,30-40
4097,550677,MALE,Erik Ackermann,Steinfeld,RP,Rheinland-Pfalz,76889,Germany,Europe,1960-04-27,64,60+
4098,550786,FEMALE,Kristin Schwartz,Tiefenthal,RP,Rheinland-Pfalz,67311,Germany,Europe,1976-02-01,48,40-50
4099,550794,FEMALE,Nicole Krueger,Langgns,HE,Hessen,35428,Germany,Europe,1943-12-30,80,60+
4100,551006,FEMALE,Jennifer Busch,Wrzburg,BY,Freistaat Bayern,97007,Germany,Europe,1996-06-08,28,18-30
4101,551036,MALE,Stephan Rothstein,Ltjenwestedt,SH,Schleswig-Holstein,25585,Germany,Europe,1953-07-10,71,60+
4102,551067,FEMALE,Simone Ritter,Steinbach Am Donnersberg,RP,Rheinland-Pfalz,67808,Germany,Europe,1974-05-15,50,50-60
4103,551331,MALE,Dennis Baumgaertner,Marktredwitz,BY,Freistaat Bayern,95603,Germany,Europe,1943-03-13,81,60+
4104,551501,FEMALE,Leah Biermann,Hamburg Sasel,HH,Hamburg,22393,Germany,Europe,1959-07-13,65,60+
4105,551508,FEMALE,Antje Eberhardt,Bremen Blockland,HB,Freie Hansestadt Bremen,28357,Germany,Europe,1957-09-03,67,60+
4106,551706,FEMALE,Kathrin Finkel,Bhl-Iggelheim,RP,Rheinland-Pfalz,67459,Germany,Europe,1976-07-11,48,40-50
4107,552019,FEMALE,Juliane Waechter,Bleicherode,TH,Freistaat Thringen,99750,Germany,Europe,1948-09-27,76,60+
4108,552079,FEMALE,Johanna Baier,Nrnberg,BY,Freistaat Bayern,90113,Germany,Europe,1937-08-29,87,60+
4109,552222,FEMALE,Juliane Werfel,Prutting,BY,Freistaat Bayern,83134,Germany,Europe,1972-11-19,52,50-60
4110,552431,FEMALE,Angelika Schweizer,Miesbach,BY,Freistaat Bayern,83713,Germany,Europe,1985-03-09,39,30-40
4111,553084,MALE,Paul Gerste,Kiel,SH,Schleswig-Holstein,24151,Germany,Europe,1966-09-25,58,50-60
4112,553207,FEMALE,Gabriele Klein,Bad Harzburg,NI,Niedersachsen,38667,Germany,Europe,1948-10-12,76,60+
4113,553241,FEMALE,Monika Pfaff,Hamburg Lokstedt,HH,Hamburg,22529,Germany,Europe,1939-04-01,85,60+
4114,553365,FEMALE,Barbara Schroeder,Bamberg,BY,Freistaat Bayern,96001,Germany,Europe,1954-12-29,69,60+
4115,553487,MALE,Sebastian Wirtz,Grfelfing,BY,Freistaat Bayern,82157,Germany,Europe,1942-11-05,82,60+
4116,553778,MALE,Mathias Fleischer,Hilpoltstein,BY,Freistaat Bayern,91155,Germany,Europe,1988-02-01,36,30-40
4117,553840,FEMALE,Gabriele Maier,Biebertal,HE,Hessen,35444,Germany,Europe,1979-07-31,45,40-50
4118,554027,FEMALE,Ines Friedmann,Gelchsheim,BY,Freistaat Bayern,97255,Germany,Europe,1983-08-01,41,40-50
4119,554151,FEMALE,Ursula Baer,Sessenhausen,RP,Rheinland-Pfalz,56244,Germany,Europe,1947-03-18,77,60+
4120,554210,MALE,Michael Lemann,Bayerisch Gmain,BY,Freistaat Bayern,83455,Germany,Europe,1974-09-14,50,50-60
4121,554606,MALE,Lukas Bohm,Henschtal,RP,Rheinland-Pfalz,66909,Germany,Europe,1979-06-18,45,40-50
4122,554726,FEMALE,Ulrike Krause,Essen,NW,Nordrhein-Westfalen,45133,Germany,Europe,1937-06-08,87,60+
4123,554882,FEMALE,Anne Nussbaum,Wohnste,NI,Niedersachsen,27419,Germany,Europe,1968-07-10,56,50-60
4124,555530,MALE,Dirk Unger,Jesteburg,NI,Niedersachsen,21266,Germany,Europe,1955-11-03,69,60+
4125,555701,FEMALE,Stephanie Sanger,Kirchdorf,MV,Mecklenburg-Vorpommern,23998,Germany,Europe,1997-06-09,27,18-30
4126,555903,FEMALE,Doreen Kappel,Bremen Vegesack,HB,Freie Hansestadt Bremen,28755,Germany,Europe,1962-07-26,62,60+
4127,556064,MALE,Mike Ackerman,Bad Rappenau,BW,Baden-Wrttemberg,74906,Germany,Europe,1964-07-12,60,60+
4128,556099,MALE,Uwe Pfeffer,Mnchen,BY,Freistaat Bayern,80451,Germany,Europe,1965-06-28,59,50-60
4129,556177,FEMALE,Lea Gloeckner,Reutlingen Rmerschanze,BW,Baden-Wrttemberg,72768,Germany,Europe,1944-03-31,80,60+
4130,556220,MALE,Maik Vogel,Scheinfeld,BY,Freistaat Bayern,91443,Germany,Europe,1952-08-16,72,60+
4131,556289,MALE,Phillipp Koenig,Passau,BY,Freistaat Bayern,94004,Germany,Europe,1935-08-21,89,60+
4132,556312,MALE,Lukas Sommer,Stockstadt,BY,Freistaat Bayern,63809,Germany,Europe,1997-07-15,27,18-30
4133,556465,MALE,Ralph Herzog,Groheirath,BY,Freistaat Bayern,96269,Germany,Europe,1957-03-31,67,60+
4134,556482,FEMALE,Nicole Bauer,Wilstedt,NI,Niedersachsen,27412,Germany,Europe,1955-04-02,69,60+
4135,556621,MALE,Daniel Baecker,Mnchen,BY,Freistaat Bayern,80604,Germany,Europe,2000-12-09,24,18-30
4136,556707,MALE,Phillipp Koenig,Hamburg Osdorf,HH,Hamburg,22609,Germany,Europe,1958-03-11,66,60+
4137,556711,MALE,Klaus Saenger,Mhlhausen,BW,Baden-Wrttemberg,73347,Germany,Europe,1966-11-26,58,50-60
4138,556780,FEMALE,Vanessa Luft,Elsterberg,SN,Freistaat Sachsen,07982,Germany,Europe,1943-11-18,81,60+
4139,556871,MALE,Lucas Bumgarner,Wangelnstedt,NI,Niedersachsen,37627,Germany,Europe,1944-05-24,80,60+
4140,556887,MALE,Robert Farber,Guderhandviertel,NI,Niedersachsen,21720,Germany,Europe,1936-02-03,88,60+
4141,557039,FEMALE,Julia Wechsler,Schwerin,MV,Mecklenburg-Vorpommern,19006,Germany,Europe,1940-06-19,84,60+
4142,557044,MALE,David Huber,Marbach,BW,Baden-Wrttemberg,71672,Germany,Europe,1949-11-24,75,60+
4143,557051,FEMALE,Janina Freitag,Heide,SH,Schleswig-Holstein,25736,Germany,Europe,1985-07-14,39,30-40
4144,557497,FEMALE,Ute Lehrer,Markt Erlbach,BY,Freistaat Bayern,91457,Germany,Europe,1999-09-13,25,18-30
4145,557814,MALE,Jrg Grtner,Lbeck,SH,Schleswig-Holstein,23566,Germany,Europe,1973-03-18,51,50-60
4146,557922,FEMALE,Daniela Shuster,Auetal,NI,Niedersachsen,31749,Germany,Europe,1942-05-16,82,60+
4147,558163,MALE,Tom Peters,Holtsee,SH,Schleswig-Holstein,24363,Germany,Europe,1996-12-24,27,18-30
4148,558259,MALE,Lukas Lemann,Zwiesel,BY,Freistaat Bayern,94223,Germany,Europe,1936-06-24,88,60+
4149,558387,FEMALE,Manuela Eichelberger,Kaufbeuren,BY,Freistaat Bayern,87587,Germany,Europe,1983-09-08,41,40-50
4150,558445,FEMALE,Karolin Hahn,Freiburg Stadt,BW,Baden-Wrttemberg,79102,Germany,Europe,1954-04-29,70,60+
4151,558614,FEMALE,Barbara Lehmann,Lichtenstein,SN,Freistaat Sachsen,09347,Germany,Europe,1977-07-29,47,40-50
4152,558643,MALE,Torsten Sanger,Schwall,RP,Rheinland-Pfalz,56281,Germany,Europe,1963-07-17,61,60+
4153,558886,MALE,Luca Schwartz,Herbstein,HE,Hessen,36358,Germany,Europe,1996-02-25,28,18-30
4154,558961,MALE,Uwe Baum,Lottstetten,BW,Baden-Wrttemberg,79807,Germany,Europe,1991-05-15,33,30-40
4155,559219,FEMALE,Christina Ebersbacher,Bergisch Gladbach Bensberg,NW,Nordrhein-Westfalen,51429,Germany,Europe,1961-09-27,63,60+
4156,559221,FEMALE,Anne Schmitz,Ochsenfurt,BY,Freistaat Bayern,97195,Germany,Europe,1998-02-03,26,18-30
4157,559303,MALE,Dennis Rothstein,Knigstein Im Taunus,HE,Hessen,61462,Germany,Europe,1985-10-07,39,30-40
4158,559320,MALE,Ulrich Maur,Niedernberg,BY,Freistaat Bayern,63842,Germany,Europe,1968-06-26,56,50-60
4159,559585,FEMALE,Stefanie Seiler,Oberotterbach,RP,Rheinland-Pfalz,76889,Germany,Europe,1992-10-24,32,30-40
4160,559770,MALE,Andreas Keller,Bremen Burg-Grambke,HB,Freie Hansestadt Bremen,28719,Germany,Europe,1998-03-23,26,18-30
4161,559822,FEMALE,Anna Kaiser,Heckenbach,RP,Rheinland-Pfalz,53506,Germany,Europe,1962-03-06,62,60+
